REGISTRO;PRODUTO;TIPO DE PRODUTO ;APRESENTACAO;CLASSE TERAPEUTICA;CNPJ;LABORATORIO;PF Sem Impostos;TARJA
1,01E+12;PROLOPA;Novo;(100,0 + 25,0) MG COM SUS CT FR VD AMB X 30;N04A0 - ANTIPARKINSONIANOS;33.009.945/0001-23;PRODUTOS ROCHE QUÍMICOS E FARMACÊUTICOS S.A.;43,16;Tarja Vermelha(*)
1,27E+12;LEVRASIDA;Similar;200 MG + 50 MG COM CT FR VD AMB X 30;N04A0 - ANTIPARKINSONIANOS;72.593.791/0001-11;NOVA QUIMICA FARMACÊUTICA S/A;57,87;Tarja Vermelha(*)
1,02E+12;LEVODOPA + CLORIDRATO DE BENSERAZIDA;Similar;200 MG + 50 MG COM CT FR VD AMB X 30;N04A0 - ANTIPARKINSONIANOS;57.507.378/0003-65;EMS S/A;36,6;Tarja Vermelha(*)
1,06E+12;FLOGORAL;Novo;3,0 MG PAS DURA CT STR PAP/PEBD/AL/PEBD X 2 (SABOR MENTA);R02A0 - PREPARAÇÕES PARA GARGANTA;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;1,35;Tarja Venda Livre/Sem Tarja (*)
1,05E+12;GARGABEM;Similar;1,5 MG/ML COLUT CT FR SPR PLAS OPC X 30 ML (SBR MEL);R02A0 - PREPARAÇÕES PARA GARGANTA;48.113.906/0001-49;1FARMA INDUSTRIA FARMACEUTICA LTDA;12,08;Tarja Venda Livre
1,44E+12;CIFLOGEX;Similar;3 MG PAS DURA CT BL AL PLAS TRANS X 12 (SBR MEL-LIMÃO);R02A0 - PREPARAÇÕES PARA GARGANTA;02.814.497/0001-07;CIMED INDÚSTRIA DE MEDICAMENTOS LTDA;6,89;Tarja Venda Livre/Sem Tarja (*)
1,05E+12;GARGABEM;Similar;1,5 MG/ML COLUT  CT FR SPR PLAS OPC X 30 ML (SBR MENTA);R02A0 - PREPARAÇÕES PARA GARGANTA;48.113.906/0001-49;1FARMA INDUSTRIA FARMACEUTICA LTDA;12,08;Tarja Venda Livre
1,00E+12;ANGINO RUB;Similar;3 MG PAST SBR MEL E LIMÃO CT STR AL X 16;R02A0 - PREPARAÇÕES PARA GARGANTA;61.190.096/0001-92;EUROFARMA LABORATÓRIOS S.A.;8,52;Tarja Venda Livre
1,00E+12;ANGINO RUB;Similar;3 MG PAST SBR MORANGO CT  STR AL X 16 ;R02A0 - PREPARAÇÕES PARA GARGANTA;61.190.096/0001-92;EUROFARMA LABORATÓRIOS S.A.;8,52;Tarja Venda Livre
1,00E+12;ANGINO RUB;Similar;3 MG PAST SBR MENTA CT  STR AL X 16 ;R02A0 - PREPARAÇÕES PARA GARGANTA;61.190.096/0001-92;EUROFARMA LABORATÓRIOS S.A.;8,52;Tarja Venda Livre
1,06E+12;FLOGORAL;Novo;3,0 MG PAS DURA CT  25 STRIP PAP/ALX 4 (SABOR LARANJA) (EMB. MULT.);R02A0 - PREPARAÇÕES PARA GARGANTA;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;53,71;Tarja Venda Livre/Sem Tarja (*)
1,26E+12;BENZIDROL;Similar;1,5 MG/ML COLUT CT FR SPR PLAS TRANS X 30 ML (SABOR MENTA);R02A0 - PREPARAÇÕES PARA GARGANTA;73.856.593/0001-66;PRATI DONADUZZI & CIA LTDA;15,11;Tarja Venda Livre
1,44E+12;CLORIDRATO DE BENZIDAMINA;Similar;3,0 MG PAST CT STR X 12;R02A0 - PREPARAÇÕES PARA GARGANTA;02.814.497/0001-07;CIMED INDÚSTRIA DE MEDICAMENTOS LTDA;6,89;Tarja Venda Livre
1,44E+12;CLORIDRATO DE BENZIDAMINA;Similar;3,0 MG PAST CT 3 STR X 4 (SABOR CEREJA);R02A0 - PREPARAÇÕES PARA GARGANTA;02.814.497/0001-07;CIMED INDÚSTRIA DE MEDICAMENTOS LTDA;6,89;Tarja Venda Livre
1,44E+12;CLORIDRATO DE BENZIDAMINA;Similar;3,0 MG PAST CT 3 STR X 4 (SABOR LARANJA);R02A0 - PREPARAÇÕES PARA GARGANTA;02.814.497/0001-07;CIMED INDÚSTRIA DE MEDICAMENTOS LTDA;6,89;Tarja Venda Livre
1,06E+12;FLOGO-ROSA;Novo;53,2 MG/G PO PREP PO EXTEMP CT 10 ENV AL POLIET X 9,4 G ;G02X9 - OUTROS GINECOLÓGICOS;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;22,31;Tarja Venda Livre
1,06E+12;FLOGO-ROSA;Novo;50 MG/ML SOL GIN CT FR VD AMB X 100 ML;G02X9 - OUTROS GINECOLÓGICOS;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;16,91;Tarja Venda Livre
1,06E+12;FLOGO-ROSA;Novo;53,2 MG/G PO PREP PO EXTEMP CT 04 ENV AL POLIET X 9,4 G;G02X9 - OUTROS GINECOLÓGICOS;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;8,92;Tarja Venda Livre
1,06E+12;FLOGO-ROSA;Novo;50 MG/ML SOL GIN CT FR PET AMB X 100 ML ;G02X9 - OUTROS GINECOLÓGICOS;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;16,91;Tarja Venda Livre
1,06E+12;FLOGO-ROSA;Novo;50 MG/ML SOL GIN CT FR PET AMB X 100 ML + CP MED;G02X9 - OUTROS GINECOLÓGICOS;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;16,91;Tarja  Vermelha
1,44E+12;CIFLOGEX;Similar;1,5 MG/ML COLUT CT FR SPR PLAS OPC X 30 ML (SBR MENTA);R02A0 - PREPARAÇÕES PARA GARGANTA;02.814.497/0001-07;CIMED INDÚSTRIA DE MEDICAMENTOS LTDA;7,8;Tarja Venda Livre
1,44E+12;CIFLOGEX;Similar;1,5 MG/ML COLUT CT FR SPR PLAS OPC X 30 ML (SBR MEL);R02A0 - PREPARAÇÕES PARA GARGANTA;02.814.497/0001-07;CIMED INDÚSTRIA DE MEDICAMENTOS LTDA;7,8;Tarja Venda Livre
1,44E+12;CIFLOGEX;Similar;3 MG PAS CT STRIP AL X 12 (SABOR MENTA-LIMÃO DIET);R02A0 - PREPARAÇÕES PARA GARGANTA;02.814.497/0001-07;CIMED INDÚSTRIA DE MEDICAMENTOS LTDA;9;Tarja Venda Livre
1,06E+12;FLOGORAL;Novo;1,5 MG/ML COLUT CT FR VD TRANS NEB X 30 ML;R02A0 - PREPARAÇÕES PARA GARGANTA;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;15,46;Tarja Venda Livre/Sem Tarja (*)
1,06E+12;FLOGORAL;Novo;3,0 MG PAS DURA CT STRIP PAP/ALX 12 (SABOR CEREJA);R02A0 - PREPARAÇÕES PARA GARGANTA;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;6,61;Tarja Venda Livre/Sem Tarja (*)
1,06E+12;FLOGORAL;Novo;3,0 MG PAS DURA CT 3 STRIP PAP/ALX 4 (SABOR LARANJA);R02A0 - PREPARAÇÕES PARA GARGANTA;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;6,61;Tarja Venda Livre/Sem Tarja (*)
1,06E+12;FLOGORAL;Novo;3,0 MG PAS DURA CT STRIP PAP/ALX 12 (SABOR LIMÃO);R02A0 - PREPARAÇÕES PARA GARGANTA;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;6,61;Tarja Venda Livre/Sem Tarja (*)
1,06E+12;FLOGORAL;Novo;3,0 MG PAS DURA CT STR PAP/PEBD/AL/PEBD X 12 (SABOR MENTA);R02A0 - PREPARAÇÕES PARA GARGANTA;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;6,61;Tarja Venda Livre/Sem Tarja (*)
1,06E+12;FLOGORAL;Novo;5 MG/G  PAS CT BG AL X 70 G;A01A1 - PASTAS DE DENTE;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;13,88;Tarja Venda Livre/Sem Tarja (*)
1,06E+12;FLOGORAL;Novo;1,5 MG/ML COLUT CT FR PLAS TRANS X 250 ML + COP (SABOR MENTA);R02A0 - PREPARAÇÕES PARA GARGANTA;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;16,25;Tarja Venda Livre/Sem Tarja (*)
1,06E+12;FLOGORAL;Novo;1,5 MG/ML COLUT CT FR PLAS TRANS X 250 ML + COP (SABOR LARANJA);R02A0 - PREPARAÇÕES PARA GARGANTA;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;16,25;Tarja Venda Livre/Sem Tarja (*)
1,06E+12;FLOGORAL;Novo;1,5 MG/ML COLUT CT FR PLAS TRANS X 250 ML + COP (SABOR CEREJA);R02A0 - PREPARAÇÕES PARA GARGANTA;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;16,25;Tarja Venda Livre/Sem Tarja (*)
1,06E+12;FLOGORAL;Novo;1,5 MG/ML COLUT CT FR PLAS TRANS X 250 ML + COP (SABOR LIMÃO);R02A0 - PREPARAÇÕES PARA GARGANTA;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;16,25;Tarja Venda Livre/Sem Tarja (*)
1,06E+12;FLOGORAL;Novo;1,5 MG/ML COLUT CT FR PLAS TRANS X 150 ML (SABOR LARANJA);R02A0 - PREPARAÇÕES PARA GARGANTA;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;12,01;Tarja Venda Livre/Sem Tarja (*)
1,06E+12;FLOGORAL;Novo;1,5 MG/ML COLUT CT FR PLAS TRANS X 150 ML (SABOR MENTA);R02A0 - PREPARAÇÕES PARA GARGANTA;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;12,01;Tarja Venda Livre/Sem Tarja (*)
1,06E+12;FLOGORAL;Novo;1,5 MG/ML COLUT CT FR VD TRANS NEB X 30 ML (SABOR CEREJA);R02A0 - PREPARAÇÕES PARA GARGANTA;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;15,46;Tarja Venda Livre/Sem Tarja (*)
1,06E+12;FLOGORAL;Novo;3,0 MGPAS DURA CT 25 STR PAP/PEBD/AL/PEBD X 4 (SABOR MENTA) (EMB. MULT.);R02A0 - PREPARAÇÕES PARA GARGANTA;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;53,71;Tarja Venda Livre/Sem Tarja (*)
1,06E+12;FLOGORAL;Novo;3,0 MG PAS DURA CT STR PAP/PEBD/AL/PEBD X 8 (SABOR MENTA);R02A0 - PREPARAÇÕES PARA GARGANTA;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;4,23;Tarja Venda Livre/Sem Tarja (*)
1,06E+12;FLOGORAL;Novo;3,0 MG PAS DURA CT STR PAP/PEBD/AL/PEBD X 52 (SABOR MENTA);R02A0 - PREPARAÇÕES PARA GARGANTA;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;27,93;Tarja Venda Livre/Sem Tarja (*)
1,20E+12;BESIVANCE;Novo;0,6 % SUS OFT CT FR PLAS OPC GOT X 5 ML;S01A0 - ANTIINFECCIOS OFTALMOLÓGICOS;27.011.022/0001-03;BL INDÚSTRIA OTICA LTDA;24,17;Tarja  Vermelha
1,06E+12;BETADINE;Similar;8 MG COM CT BL AL PLAS TRANS X 30;N07C0 - ANTIVERTIGINOSOS;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;15,82;Tarja  Vermelha
1,06E+12;BETADINE;Similar;16 MG COM CT BL AL PLAS TRANS X 60;N07C0 - ANTIVERTIGINOSOS;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;38,47;Tarja  Vermelha
1,06E+12;BETADINE;Similar;24 MG COM CT BL AL PLAS TRANS X 60;N07C0 - ANTIVERTIGINOSOS;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;50,71;Tarja  Vermelha
1,06E+12;BETADINE;Similar;24 MG COM CT BL AL PLAS TRANS X 30;N07C0 - ANTIVERTIGINOSOS;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;25,02;Tarja  Vermelha
1,06E+12;BETADINE;Similar;16 MG COM CT BL AL PLAS TRANS X 30;N07C0 - ANTIVERTIGINOSOS;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;19,23;Tarja  Vermelha
1,24E+12;DICLORIDRATO DE BETAISTINA;Genérico;24 MG COM CT BL AL/AL X 30;N07C0 - ANTIVERTIGINOSOS;73.663.650/0001-90;RANBAXY FARMACÊUTICA LTDA;19,24;Tarja Vermelha(*)
1,00E+12;DICLORIDRATO DE BETAISTINA;Genérico;8 MG COM CT BL AL PLAS TRANS X 30;N07C0 - ANTIVERTIGINOSOS;61.190.096/0001-92;EUROFARMA LABORATÓRIOS S.A.;10,3;Tarja  Vermelha
1,00E+12;DICLORIDRATO DE BETAISTINA;Genérico;16 MG COM CT BL AL PLAS TRANS X 30;N07C0 - ANTIVERTIGINOSOS;61.190.096/0001-92;EUROFARMA LABORATÓRIOS S.A.;12,43;Tarja Vermelha(*)
1,00E+12;DICLORIDRATO DE BETAISTINA;Genérico;16 MG COM CT BL AL PLAS TRANS X 60;N07C0 - ANTIVERTIGINOSOS;61.190.096/0001-92;EUROFARMA LABORATÓRIOS S.A.;23,07;Tarja Vermelha(*)
1,00E+12;DICLORIDRATO DE BETAISTINA;Genérico;24 MG COM CT BL AL PLAS TRANS X 60;N07C0 - ANTIVERTIGINOSOS;61.190.096/0001-92;EUROFARMA LABORATÓRIOS S.A.;30,87;Tarja Vermelha(*)
1,00E+12;BETINA;Similar;16 MG COM CT BL AL PLAS TRANS X 60;N07C0 - ANTIVERTIGINOSOS;61.190.096/0001-92;EUROFARMA LABORATÓRIOS S.A.;23,07;Tarja Vermelha(*)
1,00E+12;BETINA;Similar;24 MG COM CT BL AL PLAS TRANS X 30;N07C0 - ANTIVERTIGINOSOS;61.190.096/0001-92;EUROFARMA LABORATÓRIOS S.A.;15,93;Tarja Vermelha(*)
1,00E+12;BETINA;Similar;8 MG COM CT BL AL PLAS TRANS X 30;N07C0 - ANTIVERTIGINOSOS;61.190.096/0001-92;EUROFARMA LABORATÓRIOS S.A.;9,86;Tarja  Vermelha
1,00E+12;BETINA;Similar;16 MG COM CT BL AL PLAS TRANS X 30;N07C0 - ANTIVERTIGINOSOS;61.190.096/0001-92;EUROFARMA LABORATÓRIOS S.A.;11,88;Tarja Vermelha(*)
1,12E+12;DICLORIDRATO DE BETAISTINA;Genérico;8 MG COM CT BL AL PLAS TRANS X 30;N07C0 - ANTIVERTIGINOSOS;53.162.095/0001-06;BIOSINTÉTICA FARMACÊUTICA LTDA;10,29;Tarja  Vermelha
1,35E+12;DICLORIDRATO DE BETAISTINA;Genérico;16 MG COM CT BL AL PLAS TRANS X 30;N07C0 - ANTIVERTIGINOSOS;48.344.725/0007-19;ALTHAIA S.A INDÚSTRIA FARMACÊUTICA;12,77;Tarja Vermelha(*)
1,00E+12;BETINA;Similar;16 MG COM CT BL AL PLAS TRANS X 20;N07C0 - ANTIVERTIGINOSOS;61.190.096/0001-92;EUROFARMA LABORATÓRIOS S.A.;7,8;Tarja Vermelha(*)
1,00E+12;BETINA;Similar;24 MG COM CT BL AL PLAS TRANS X 20;N07C0 - ANTIVERTIGINOSOS;61.190.096/0001-92;EUROFARMA LABORATÓRIOS S.A.;10,46;Tarja Vermelha(*)
1,00E+12;BETINA;Similar;24 MG COM CT BL AL PLAS TRANS X 60;N07C0 - ANTIVERTIGINOSOS;61.190.096/0001-92;EUROFARMA LABORATÓRIOS S.A.;30,87;Tarja Vermelha(*)
1,00E+12;DICLORIDRATO DE BETAISTINA;Genérico;24 MG COM CT BL AL PLAS TRANS X 30;N07C0 - ANTIVERTIGINOSOS;61.190.096/0001-92;EUROFARMA LABORATÓRIOS S.A.;16,65;Tarja Vermelha(*)
1,06E+12;BETASERC;Novo;16 MG COM CT BL AL PLAS INC X 30;N07C0 - ANTIVERTIGINOSOS;56.998.701/0001-16;ABBOTT LABORATÓRIOS DO BRASIL LTDA;19,63;Tarja  Vermelha
1,06E+12;BETASERC;Novo;24 MG COM CT BL AL PLAS INC X 30;N07C0 - ANTIVERTIGINOSOS;56.998.701/0001-16;ABBOTT LABORATÓRIOS DO BRASIL LTDA;29,53;Tarja  Vermelha
1,06E+12;BETASERC;Novo;24 MG COM CT BL AL PLAS INC X 60 ;N07C0 - ANTIVERTIGINOSOS;56.998.701/0001-16;ABBOTT LABORATÓRIOS DO BRASIL LTDA;50,69;Tarja  Vermelha
1,35E+12;DICLORIDRATO DE BETAISTINA;Genérico;8 MG COM CT BL AL PLAS TRANS X 30;N07C0 - ANTIVERTIGINOSOS;48.344.725/0007-19;ALTHAIA S.A INDÚSTRIA FARMACÊUTICA;10,29;Tarja  Vermelha
1,35E+12;DICLORIDRATO DE BETAISTINA;Genérico;24 MG COM CT BL AL PLAS TRANS X 30;N07C0 - ANTIVERTIGINOSOS;48.344.725/0007-19;ALTHAIA S.A INDÚSTRIA FARMACÊUTICA;19,18;Tarja Vermelha(*)
1,04E+12;DEBET;Similar;16 MG COM CT BL AL PLAS TRANS X 20;N07C0 - ANTIVERTIGINOSOS;43.312.503/0001-05;SUPERA FARMA LABORATÓRIOS S.A;8,16;Tarja Vermelha(*)
1,04E+12;DEBET;Similar;24 MG COM CT BL AL PLAS TRANS X 30;N07C0 - ANTIVERTIGINOSOS;43.312.503/0001-05;SUPERA FARMA LABORATÓRIOS S.A;17,24;Tarja Vermelha(*)
1,54E+12;DICLORIDRATO DE BETAISTINA;Genérico;16 MG COM CT BL AL PLAS TRANS X 30;N07C0 - ANTIVERTIGINOSOS;03.485.572/0001-04;GEOLAB INDÚSTRIA FARMACÊUTICA S/A;11,88;Tarja Vermelha(*)
1,54E+12;DICLORIDRATO DE BETAISTINA;Genérico;24 MG COM CT BL AL PLAS TRANS X 30;N07C0 - ANTIVERTIGINOSOS;03.485.572/0001-04;GEOLAB INDÚSTRIA FARMACÊUTICA S/A;15,92;Tarja Vermelha(*)
1,04E+12;DEBET;Similar;16 MG COM CT BL AL PLAS TRANS X 30;N07C0 - ANTIVERTIGINOSOS;43.312.503/0001-05;SUPERA FARMA LABORATÓRIOS S.A;12,35;Tarja Vermelha(*)
1,04E+12;DEBET;Similar;24 MG COM CT BL AL PLAS TRANS X 20;N07C0 - ANTIVERTIGINOSOS;43.312.503/0001-05;SUPERA FARMA LABORATÓRIOS S.A;11,17;Tarja Vermelha(*)
1,06E+12;UCIBETA;Similar;16 MG COM CT BL AL PLAS TRANS X 30;N07C0 - ANTIVERTIGINOSOS;48.396.378/0001-82;UCI - FARMA INDÚSTRIA FARMACÊUTICA LTDA;11,29;Tarja Vermelha(*)
1,06E+12;UCIBETA;Similar;24 MG COM CT BL AL PLAS TRANS X 30;N07C0 - ANTIVERTIGINOSOS;48.396.378/0001-82;UCI - FARMA INDÚSTRIA FARMACÊUTICA LTDA;15,12;Tarja Vermelha(*)
1,26E+12;DICLORIDRATO DE BETAISTINA;Genérico;16MG COM CT BL AL AL X 30;N07C0 - ANTIVERTIGINOSOS;73.856.593/0001-66;PRATI DONADUZZI & CIA LTDA;12,59;Tarja Vermelha(*)
1,26E+12;DICLORIDRATO DE BETAISTINA;Genérico;16MG COM CT BL AL AL X 60;N07C0 - ANTIVERTIGINOSOS;73.856.593/0001-66;PRATI DONADUZZI & CIA LTDA;25,18;Tarja Vermelha(*)
1,26E+12;DICLORIDRATO DE BETAISTINA;Genérico;24MG COM CT BL AL AL X 60;N07C0 - ANTIVERTIGINOSOS;73.856.593/0001-66;PRATI DONADUZZI & CIA LTDA;32,49;Tarja Vermelha(*)
1,52E+12;DICLORIDRATO DE BETAISTINA;Genérico;24 MG COM CT BL AL AL X 60;N07C0 - ANTIVERTIGINOSOS;04.301.884/0001-75;AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA;32,94;Tarja Vermelha(*)
1,52E+12;DICLORIDRATO DE BETAISTINA;Genérico;24 MG COM CT BL AL AL X 90;N07C0 - ANTIVERTIGINOSOS;04.301.884/0001-75;AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA;49,41;Tarja Vermelha(*)
1,52E+12;DICLORIDRATO DE BETAISTINA;Genérico;24 MG COM CT BL AL AL X 120;N07C0 - ANTIVERTIGINOSOS;04.301.884/0001-75;AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA;65,88;Tarja Vermelha(*)
1,52E+12;DICLORIDRATO DE BETAISTINA;Genérico;16 MG COM CT BL AL AL X 10;N07C0 - ANTIVERTIGINOSOS;04.301.884/0001-75;AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA;4,23;Tarja Vermelha(*)
1,52E+12;DICLORIDRATO DE BETAISTINA;Genérico;16 MG COM CT BL AL AL X 20;N07C0 - ANTIVERTIGINOSOS;04.301.884/0001-75;AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA;8,49;Tarja Vermelha(*)
1,52E+12;DICLORIDRATO DE BETAISTINA;Genérico;16 MG COM CT BL AL AL X 30;N07C0 - ANTIVERTIGINOSOS;04.301.884/0001-75;AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA;12,75;Tarja Vermelha(*)
1,52E+12;DICLORIDRATO DE BETAISTINA;Genérico;16 MG COM CT BL AL AL X 60;N07C0 - ANTIVERTIGINOSOS;04.301.884/0001-75;AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA;25,51;Tarja Vermelha(*)
1,52E+12;DICLORIDRATO DE BETAISTINA;Genérico;16 MG COM CT BL AL AL X 90;N07C0 - ANTIVERTIGINOSOS;04.301.884/0001-75;AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA;38,27;Tarja Vermelha(*)
1,52E+12;DICLORIDRATO DE BETAISTINA;Genérico;24 MG COM CT BL AL AL X 10;N07C0 - ANTIVERTIGINOSOS;04.301.884/0001-75;AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA;5,93;Tarja Vermelha(*)
1,52E+12;DICLORIDRATO DE BETAISTINA;Genérico;24 MG COM CT BL AL AL X 20;N07C0 - ANTIVERTIGINOSOS;04.301.884/0001-75;AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA;11,87;Tarja Vermelha(*)
1,52E+12;DICLORIDRATO DE BETAISTINA;Genérico;24 MG COM CT BL AL AL X 30;N07C0 - ANTIVERTIGINOSOS;04.301.884/0001-75;AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA;17,82;Tarja Vermelha(*)
1,01E+12;LABIRIN;Similar;8 MG COM CT BL AL PLAS PVC/CTFE TRANS X 30;N07C0 - ANTIVERTIGINOSOS;62.462.015/0001-29;APSEN FARMACEUTICA S/A;15,84;Tarja Vermelha(*)
1,01E+12;LABIRIN;Similar;8 MG COM CT BL AL PLAS PVC/CTFE TRANS X 100;N07C0 - ANTIVERTIGINOSOS;62.462.015/0001-29;APSEN FARMACEUTICA S/A;52,57;Tarja Vermelha(*)
1,01E+12;LABIRIN;Similar;16 MG COM CT BL AL PLAS PVC/CTFE TRANS X 30;N07C0 - ANTIVERTIGINOSOS;62.462.015/0001-29;APSEN FARMACEUTICA S/A;19,13;Tarja Vermelha(*)
1,52E+12;DICLORIDRATO DE BETAISTINA;Genérico;16 MG COM CT BL AL AL X 120;N07C0 - ANTIVERTIGINOSOS;04.301.884/0001-75;AUROBINDO PHARMA INDÚSTRIA FARMACÊUTICA LIMITADA;51,03;Tarja Vermelha(*)
1,26E+12;DICLORIDRATO DE BETAISTINA;Genérico;24MG COM CT BL AL AL X 30;N07C0 - ANTIVERTIGINOSOS;73.856.593/0001-66;PRATI DONADUZZI & CIA LTDA;18,93;Tarja Vermelha(*)
1,01E+12;LABIRIN;Novo;24 MG COM CT BL AL PLAS PVC/CTFE TRANS X 30;N07C0 - ANTIVERTIGINOSOS;62.462.015/0001-29;APSEN FARMACEUTICA S/A;25,61;Tarja Vermelha(*)
1,01E+12;LABIRIN;Novo;24 MG COM CT BL AL PLAS PVC/CTFE TRANS X 60;N07C0 - ANTIVERTIGINOSOS;62.462.015/0001-29;APSEN FARMACEUTICA S/A;50,72;Tarja Vermelha(*)
1,12E+12;DICLORIDRATO DE BETAISTINA;Genérico;16 MG COM CT BL AL PLAS TRANS X 30;N07C0 - ANTIVERTIGINOSOS;53.162.095/0001-06;BIOSINTÉTICA FARMACÊUTICA LTDA;12,79;Tarja  Vermelha
1,12E+12;DICLORIDRATO DE BETAISTINA;Genérico;24 MG COM CT BL AL PLAS TRANS X 30;N07C0 - ANTIVERTIGINOSOS;53.162.095/0001-06;BIOSINTÉTICA FARMACÊUTICA LTDA;19,19;Tarja  Vermelha
1,06E+12;DICLORIDRATO DE BETAISTINA;Genérico;8 MG COM CT BL AL PLAS TRANS X 30;N07C0 - ANTIVERTIGINOSOS;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;10,29;Tarja  Vermelha
1,06E+12;DICLORIDRATO DE BETAISTINA;Genérico;24 MG COM CT BL AL PLAS TRANS X 30;N07C0 - ANTIVERTIGINOSOS;60.659.463/0029-92;ACHÉ LABORATÓRIOS FARMACÊUTICOS S.A;18,59;Tarja  Vermelha
1,01E+12;BETOPTIC;Novo;2,5 MG/ML SUS OFT CT FR GOT PLAS OPC X 5 ML;S01E2 - PREPARAÇÕES ANTIGLAUCOMAS E MIÓTICAS TÓPICAS;56.994.502/0001-30;NOVARTIS BIOCIENCIAS S.A;24,84;Tarja Vermelha(*)
1,03E+12;PRESMIN;Similar;5,0 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;S01E2 - PREPARAÇÕES ANTIGLAUCOMAS E MIÓTICAS TÓPICAS;44.734.671/0001-51;CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;17,09;Tarja  Vermelha
1,01E+12;BETOPTIC;Novo;5,0 MG/ML SOL OFT CT FR PLAS TRANS GOT X 5 ML;S01E2 - PREPARAÇÕES ANTIGLAUCOMAS E MIÓTICAS TÓPICAS;56.994.502/0001-30;NOVARTIS BIOCIENCIAS S.A;18,61;Tarja Vermelha(*)
1,03E+12;CLORIDRATO DE BETAXOLOL;Genérico;5,0  MG/ML  SOL OFT CT FR PLAS OPC GOT X 5 ML;S01E2 - PREPARAÇÕES ANTIGLAUCOMAS E MIÓTICAS TÓPICAS;44.734.671/0001-51;CRISTÁLIA PRODUTOS QUÍMICOS FARMACÊUTICOS LTDA.;11,14;Tarja  Vermelha
1,17E+12;PRESMIN;Similar;5,0 MG/ML SOL OFT CT FR GOT PLAS OPC X 5 ML;S01E2 - PREPARAÇÕES ANTIGLAUCOMAS E MIÓTICAS TÓPICAS;60.084.456/0001-09;LATINOFARMA INDUSTRIAS FARMACEUTICAS LTDA;16,4;Tarja  Vermelha
1,54E+12;CLORIDRATO DE BETAXOLOL;Genérico;5MG/ML SOL OFT CT FR PLAS OPC GOT 5ML ;S01E2 - PREPARAÇÕES ANTIGLAUCOMAS E MIÓTICAS TÓPICAS;03.485.572/0001-04;GEOLAB INDÚSTRIA FARMACÊUTICA S/A;11;Tarja  Vermelha
